	plus_min	del_min	plus_del
YPR015C	0.149043467308574	0.234586456622691	-0.503886987170093
YPR137W	-0.0138876568556438	-0.51975774471199	-0.418095435381732
YKL040C	-0.248328011936204	0.472573135100301	-0.606974958817032
YPL263C	-0.0238446462065747	-0.496442336340692	-0.7038439901316
YGR281W	0.155400430652854	0.375890696985351	-0.739644878690557
YCR064C	0.233805053814746	-0.471794769939237	-0.248612599573895
YML129C	-0.0504111750560761	0.473318473717784	0.310251606626321
YMR010W	-0.151925464314822	-0.390862245349212	-0.408285601303433
YGL130W	0.133027079750484	-0.279971364441401	-0.444703381711856
YPL042C	0.0235320002924465	0.236633781226363	0.224003327441931
YLL049W	-0.259017063836694	0.484032686981719	-0.388047628332255
YNR026C	0.0566676510316864	0.221346227409674	-0.566647936747501
YLR404W	0.20573252433785	-0.3405382062286	-0.583882041137868
YFL046W	-0.0848913782631741	0.624163527931214	0.213265712696897
YLR385C	0.0686548830802206	0.267477017951651	-0.684551579352973
YNL047C	0.0658543008347226	0.510408390683249	-0.460946657020056
YNR037C	-0.124305567987623	0.272343350966426	-0.417958828299694
YDR487C	0.353972881414525	-0.288326482424775	0.240051918005799
YJL216C	0.306728946841065	-0.536979061395372	-0.270351161852405
YOL018C	0.209542084532816	-0.279457042127149	0.51893192022997
YGL204C	0.160102852441778	0.502451841806679	-0.299992904952907
YKL018W	0.153055862180549	-0.260977539783307	-0.918656989481187
YEL075W-A	-0.328585400376232	0.297536826097441	0.222472500031386
YHR001W-A	-0.0983439605995525	-0.429984618056661	0.256636028486928
YDR295C	-0.127617529377647	-0.796823549966276	0.343558155433958
YNL115C	0.148154070525864	-0.73907366022296	-0.454798991515691
YLR190W	-0.193900361169863	0.58661548498319	-0.589003326272514
YDR177W	0.0434903073482279	-0.205091762223189	0.715843758430294
YOR308C	0.193666478160328	-0.641696163151438	0.327337126330911
YHR121W	0.215937942548717	-0.266201756921273	0.742658155273517
YNL127W	0.0965321921601223	-0.382472838872731	-0.522604589145728
YPL023C	0.0857103974035844	0.336476026917554	-0.285299029710881
YDR386W	-0.12846139604569	0.291814482386429	0.833096970521381
YML072C	0.261097684803656	0.46928121157154	-0.319152070330255
YML012W	0.21928886612799	-0.470082542216618	-0.230839521229263
YJR069C	0.267865389324322	-0.370606980981519	-0.649869955162005
YLR210W	0.0581358884390842	-0.249096754264383	0.517341469546512
YDL107W	0.125214917681696	-0.298538762283398	0.75346159763493
YGR016W	0.209038694683003	0.352599509619466	-1.14365466543924
YDL155W	0.0414651614184794	-0.614047507468443	-0.61229939901662
YML022W	0.255383775746537	0.239940174817367	0.324501862255688
YKL178C	0.153116662022959	0.217541449402562	0.625030614493464
YGR120C	0.122339554467863	0.24729910238524	-0.345886569881972
YML127W	0.170927894918778	-0.210307494928632	-0.924946902469498
YPL033C	0.252845584766006	0.23300281066424	0.290336343213877
YDR099W	0.0132524471617707	0.264989422688936	0.248590392514423
YLR282C	0.125307137193801	0.546891786598387	-0.842262912840939
YHL034C	-0.0540255110453515	-0.239952527660107	0.472565329054357
YOR128C	0.100168806311388	-0.796153364892524	0.488607303894712
YPR073C	0.308952513355688	0.422245493154382	0.273987646364962
YOL053W	-0.0467668423062073	0.785402456916983	0.362771148008952
YGL031C	0.159767592052367	-0.604425781727525	-0.293099267908194
YPL271W	-0.0537254449992066	-0.294816548511021	0.502268701901625
YDL219W	0.201209724727767	-0.351792509127746	-1.16189226055316
YJL073W	0.147662516000101	-0.506885762424198	0.465807738490303
YPR074W-A	-0.147541994675249	-0.302289680746442	0.683648851512429
YLR050C	0.345092956124643	-0.230301821852731	-0.497350409237378
YLR414C	0.252349334503008	-0.66548638637457	-0.239655433753929
YML077W	0.155871368487561	-0.306255104936208	0.765600091373878
YER005W	0.0768643406878329	-0.575399805757525	-0.325223549673498
YEL050C	-0.106097930131064	0.273508054276872	0.42164181637479
YAL014C	-0.124102969895957	0.362502957872238	0.341426889595817
YLR177W	-0.00736797974623504	-0.70336811148273	-0.329629171345282
YKL146W	-0.0740628978424583	-0.501662098510706	0.242370875309306
YDR075W	0.03406805485262	0.455803836370797	0.413556955698214
YKR051W	-0.0760485784985672	0.398740792977887	0.449986224724167
YOR175C	0.0414378797527557	-0.700669976836146	-0.384578647586942
YNL233W	0.148984247105079	-0.786430204109346	-0.466624160163679
YOR151C	0.143002560382283	-0.46011323174911	0.475667223900352
YJL177W	0.199653672671555	-0.579896273297091	-0.226563121843818
YGL251C	0.230708390278447	-0.315137252946997	0.627816300491482
YLR207W	0.112313875603664	0.329822262355767	0.790904398979378
YEL010W	0.465655297359479	0.44913981338376	-0.324917379126344
YLR166C	0.15876621002028	-0.219394713992159	0.61110375789943
YDL221W	0.100000432091188	0.350377382732238	-0.380877197836565
YML107C	-0.0967651605197425	0.917976222029383	-0.378872475383441
YKR086W	0.0842219754611614	0.221253627479147	1.16637903639134
YNL139C	0.241473023283589	0.344159379661104	0.490337098502728
YDR212W	-0.240059266795501	0.464783615715925	0.699553276367211
YDR056C	0.180886314870976	0.529023800002275	-0.443383934423806
YDL139C	0.134015675267259	-0.28462718458134	-0.376706767830276
YHR187W	0.128557605168736	0.559687368948808	-0.752666993486873
YOL009C	0.183558050911162	-0.46180532023933	-0.630121926830283
YFL010W-A	0.105199653010954	-0.518012007744569	-0.843695909435772
YOR346W	0.122898690049022	-0.429662354317345	0.831050848856908
YHR105W	0.204558164896314	0.333419501932012	0.534864463774587
YCL033C	-0.191367758702737	0.344499231257918	-0.31972250480092
YDR493W	0.351383990165686	0.640579990690813	0.246771142819823
YGL019W	0.104176894093067	-0.341601382485367	0.367318740106942
YDR068W	0.271898485484889	0.827084933892016	-0.560235319828532
YPR018W	0.134575038502529	0.360249799601467	-0.843108757195189
YEL049W	-0.0237972395632063	0.666133809162378	0.304480268986367
YJR115W	0.176229205805863	0.339365806816363	0.805165031466473
YKL174C	0.155688697651178	-0.211760565667172	0.729571971423245
YBR113W	-0.276945727436714	0.35337252802115	0.459977489065796
YMR168C	0.0834776544361346	0.43447672574597	-1.14085825506326
YNR048W	0.0437492770731761	0.519375000611106	-0.592953191004127
YDR381W	0.221605557235458	-0.426290789465226	0.417146316635031
YDR202C	0.17834591721089	-1.00521361850702	-0.241230467405936
YNR033W	-0.165205714190147	0.484137784177105	0.304817996297079
YCR072C	0.0646182341395966	-0.707532064162577	-0.980415824010625
YER104W	-0.119715824497255	0.650612337233587	-0.34914147455422
YMR298W	0.313992856835977	-0.812931057631438	-0.464328725282105
YGR239C	-0.198826089707497	-0.622201549719576	0.721298453455411
YLR346C	0.1816398435683	-0.213668740595828	0.494741548598343
YMR099C	0.29330373699057	0.326783045679922	-0.339835478633054
YPR085C	-0.120485152511773	-0.260907358336239	0.5861376197967
YGL054C	0.146193430412855	0.356403485514325	-0.394454697715064
YKL059C	0.0896141320436755	-0.471868064062802	-0.477278145177084
YDL175C	0.072712741734183	0.554368807528187	0.371957268903427
YJL181W	0.154783789486614	0.435978083638001	-0.425114225941321
YNL161W	-0.137241882064118	0.319602406555331	-0.509149663546607
YOR064C	-0.0793352333486771	-0.447802244429206	0.572808715753284
YPL223C	0.510863311406108	-0.711720030374956	-0.43821057261243
YGL191W	-0.0354338602558096	0.320125988685737	0.908362950089198
YJR020W	0.0951499002111201	0.289889058310358	0.262884613396911
YCR038W-A	0.151203735196383	-0.369796899452358	0.246323040191657
YFR012W	-0.0864179105187681	0.726813966239094	0.827463915470147
YLR068W	-0.0694159729868536	0.402735835403158	-0.727557506199205
Q0120	0.122757424493008	-0.202669133004889	1.24595879799773
YPL163C	-0.0721048317482819	0.266925457206609	0.270984440279107
YHR104W	0.474699891348695	-0.394115474065159	-0.389388816309596
YML071C	0.205930782818454	-0.605952217381038	0.642236771162436
YDR188W	-0.131400365283596	0.520776162867198	-0.301951241513342
YHL022C	0.178100507217698	-0.509546768049016	-0.55083753989799
YKR079C	0.0342006166176996	0.225484378890478	0.320671321401781
YCL063W	0.0590467206650866	-0.452633101120835	0.250394396244453
YLR149C-A	-0.298304874333421	0.694355792395364	-0.757618113022069
YCR008W	0.122598925321552	0.6221029981627	-0.334807969936046
YGL049C	0.296470013716445	0.25563303678467	0.60541746972289
YFL029C	-0.142909152403255	-0.459703007063387	-0.913592779181144
YKR074W	0.319251889571487	0.501930985466374	-0.777639740582009
YGR108W	-0.181007645116625	-0.472275958065808	-0.406084706245713
YHL039W	0.0884518594404903	0.303979517679516	-0.878410340849705
YJR045C	0.0105572538854991	-0.784521283472934	-0.398717744280871
YFR057W	0.190796882020307	-0.589566185066894	-0.594060794635034
YGR118W	0.0650181172934321	-0.615596888845775	-0.375355568595764
YKL210W	-0.021072862774379	0.528051607832396	-0.448731631684356
YOR045W	0.301287052165568	0.456188729692556	0.395148023590524
YJL160C	0.133468985811129	-0.768481312469337	-1.02024592181292
YGL026C	0.234230532395915	0.334296437439635	0.435520692963871
YML058W-A	0.4428649677377	-0.277553754843826	0.470223067273677
Q0050	-0.49001236000805	0.708551068379039	0.291781963009168
YDR172W	0.182518038876336	-0.553034081568099	-0.402792713906587
YKL006C-A	0.303252619960429	0.390471244437505	0.489724463392224
YGL164C	0.248125476595856	-0.384998933832117	-0.267352667266235
YGL187C	-0.197104544370125	0.241766430279474	-0.264269054876959
YEL039C	0.442042337912204	0.366834632752676	-0.385077593361303
YHR198C	0.00294281480308717	0.265547380116048	-0.334253224311616
YKL005C	-0.18169912351337	0.235187918738954	0.231157212708698
YPL132W	0.0999077858140937	0.384377849719807	-0.422824069642099
YOR301W	0.0143431192327949	0.268907807808639	-0.585904072675346
YOR145C	0.0476506682655305	0.441178976162771	0.251197106353445
YOR163W	0.161847165955265	0.637300418658286	0.232580331528946
YDR005C	0.13774922441812	-0.255445212318242	0.284027611680201
YPL211W	0.0653469633713841	-0.549826292220923	0.550974011642908
YER114C	0.133906928605909	0.585516160622843	0.68391749938705
YOL088C	0.220593459693566	0.438928011628929	-0.412204236273486
YDL047W	-0.129753635126195	-0.522306857007154	0.196080976151066
YLR128W	0.169169222183517	0.444053148851424	-0.410700872596629
YJR102C	0.184014176540527	0.332272242622926	-0.411832414934457
YGL012W	0.196447512325171	0.380043111576061	0.336278097501523
YGR018C	0.246039124095713	-0.312715511385892	0.360983831108328
YKL139W	0.111194437470612	-0.522817070688708	-0.655053711015121
YGR105W	0.265833616184292	0.687317035218109	-0.247478278382432
YNL154C	0.100109980170317	0.375215453836894	0.79086899080118
YDR250C	0.0901052896567102	-0.364707323935084	0.586754466683176
YJL166W	-0.114825571662478	0.352846421942211	0.350486887859145
YOR166C	0.0512399636752722	0.974197476117859	-0.44066735312427
YPR172W	0.173162374005594	0.410202975885938	-0.270816726510849
YEL035C	0.215984177093958	-0.353296586828842	-0.345957315973356
YDL084W	0.170728011897594	0.395346276133185	-0.277405496369269
YCL017C	-0.138733988570759	0.48494032620934	-0.592688933729402
YDR453C	0.317910379401118	0.316156235548812	0.359216014301275
YKL213C	-0.0693437840527199	0.369949854975231	0.496119027635175
YDL247W	-0.0736713938611736	0.365942456198297	0.314477421568893
YCR014C	-0.208551766627718	-0.368853856812654	-0.22368535340677
YDR337W	-0.0948520218224048	0.526913347837117	0.692633344846753
YOR195W	0.225427837117409	0.280291643405387	0.476629311998791
YHL032C	0.304260491117064	0.68802947299131	-0.849494401265438
YLR340W	0.0749936284090237	-0.240472969534729	0.295252638755683
YPR130C	0.0464773602057744	0.311736677301479	0.575404453816926
YOR219C	0.246717864141514	0.861133141381322	0.332553346805499
YOR355W	-0.110961378643755	0.288058159615484	-0.322232283116057
YDR221W	0.128061094130914	0.361234953419703	-0.642468444856311
YJL127C	0.210117864261013	0.535476879512676	0.373763820927193
YML080W	0.0202628055843188	-0.65551306511175	0.314680071233219
YNL150W	0.143086444557477	0.305424682136118	0.254675816859598
YLR357W	0.0880281477879039	-0.462636087531688	0.251390854432946
YKL096W-A	0.17925680501887	0.522695053737474	0.342252569630657
YOR274W	0.0234586567656997	0.742035149941107	0.36507342344889
YEL047C	0.315407570664663	0.255337939400324	-0.677241520674738
YDR383C	-0.043961595886486	-0.347503124562762	-0.87746066903747
YAL059W	-0.0576426642262702	-0.570652869527587	0.335834880717236
YBR255C-A	-0.162592313341131	0.309693661550701	0.331222056293659
YDL077C	0.102202610296339	-0.325437366976951	-0.314538750720599
YHR033W	0.397629667038898	0.345062534385401	0.257434541082993
YOL104C	-0.0959574885791965	0.928428278477282	0.559227015744866
YGR051C	0.113468385209823	-0.436556961953109	0.473501865918578
YLR201C	0.328568390268921	0.272333536825107	0.481888451175146
YHR041C	0.260122142053831	0.190216442736368	0.481855353906479
YOL119C	0.229539903262144	-0.613493089145105	-0.223003814976361
YKL077W	0.158594231264601	0.36379602263473	0.548795394025682
YOR315W	-0.0779036692291783	0.303454450809367	0.747954940450046
YPR169W	0.126000571713318	-0.351651850591398	0.320381877621384
YCL001W-A	-0.179477395540268	0.542100248028205	0.920952053403935
YLR189C	-0.134091755539486	-0.229903594488814	-0.428769798852453
YCR031C	0.30277723022182	0.289648399634237	-0.218006966098869
YER032W	0.20962792814469	-0.181913004314565	0.192513863956384
YCL039W	0.246813481352865	0.233034916285273	-0.285205682992514
YDL146W	0.127976361886271	0.558263284303931	0.358922998437464
YPL125W	0.0689808503729037	0.431467504131439	0.294520667187633
YJR150C	0.223678777499845	-0.510469591618081	-0.2776052618732
YPR118W	0.192136734478173	-0.304788067328944	-0.480739410000698
YDL057W	0.196455141569152	-0.323631243238105	-0.758086815626839
YDR263C	0.117038752590221	-0.250511472889862	-0.609292933082956
YLR245C	-0.187005107844069	-0.432133789251851	-0.342487937977171
YOL081W	0.309631886394197	0.436169403517109	0.259802482831935
YMR134W	0.147472455257132	0.196752969722882	-0.635600018467819
YDR318W	-0.109480040960233	0.2263613251645	-0.366247582568871
YNL251C	-0.188835067848982	-0.532694643542492	-0.541794303288374
YNL111C	0.221284230934825	0.375976197331945	0.743201781721767
YMR158W	0.133539748923327	0.315274357929934	0.217062435972746
YOR243C	-0.0563569013513864	0.310673126776855	0.252309221947123
YDR206W	0.107106778144766	-0.193410961518931	0.227718234312379
YMR123W	0.187004811466904	0.904235931703728	-0.678770784984751
YFR023W	0.268305441589506	-0.339901518351822	-0.457865261260109
YER188W	0.250413575979799	-0.302847514267584	-0.427048879405548
YHR205W	-0.291889248975411	-0.472792696212206	-0.354973422019367
YEL058W	0.170510873403808	1.00262114354312	0.373258428299195
YNL012W	0.276408239855765	-0.317757272062963	-1.03418786817149
YKL031W	-0.157277980007025	-0.591050679926385	-0.383858101246349
YDR385W	0.113312056652949	-0.314520830382858	-1.02045230056878
YPR113W	0.232141166676372	0.847051274894025	0.550123828676871
YBL016W	-0.205948296474101	-0.297613859907145	-0.425664863035016
YBR067C	0.0175860866580068	0.425067007550424	0.912932345043463
YDR388W	-0.0781370878331699	0.341783367774961	0.55658189783645
YER029C	0.0721323773614669	0.421334748324164	0.41728216177576
YER023W	0.199930662391164	0.326049326870464	-0.55404344493312
YMR121C	0.0813960516572706	0.223655312431664	-0.325925759288588
YCR013C	0.240895440783424	-0.724305918914376	0.506899111472635
YLR071C	0.104322162200655	0.736184973285555	-0.704409181441614
YFL036W	-0.0816427581437499	0.43877472441998	0.307621955651519
YPR150W	0.303004145287554	-0.568675878840945	0.516911658925603
YEL020W-A	-0.317658734217828	0.190950635858764	0.481653604344111
YML051W	0.147604458875635	-0.415252219201682	-0.511058007989702
YGL168W	0.094877433208864	0.309091478527286	-0.741138733159252
YEL053C	-0.143553012057015	-0.292118302278634	-0.211114200959742
YLL006W	-0.061276343788493	0.188457433905018	-0.267898106605325
YML063W	0.264853825510392	0.581193733795209	-0.715120616235523
YDR464W	0.156287707995195	-0.386801797820206	-0.338272371766446
YFL038C	7.64993081901477e-05	0.30675281461651	-0.641421637787385
YDR315C	-0.095051012197392	-0.516769887942502	-0.769837070654827
YNR031C	-0.169147804616105	0.457409799079398	0.300758261740951
YER039C	-0.107155264812189	-0.327759624796417	0.299579328012808
YDL222C	-0.0392551380560337	0.341286462656567	-0.637927412586322
YOR159C	-0.0136672090159307	-0.492337332735977	0.435250174528152
YMR202W	0.24560820533903	-0.26740959368604	-0.43038030483182
YJL052C-A	-0.210783304352812	0.287537674791423	-0.734108507975322
YAL001C	0.273847318483466	0.293466578806431	-0.540614836984899
YOR236W	0.0715235893785933	0.287784288144545	0.446748798239334
YMR088C	0.132148422780774	0.202695952242828	0.239151189635395
YDR032C	0.462886786492099	0.746281142266924	0.277466630989471
YJL004C	0.192727617421607	0.366841333842815	0.616000486673395
YPL197C	0.235169348315087	-0.434458689086599	0.452959492266784
YOR042W	0.28631264955511	-0.53764931460263	-0.359117707190718
YDL035C	0.311730544868431	0.30356508283493	0.251662868710924
YDR097C	0.046701690056689	-0.452728733264331	-0.294851390408586
YCL008C	0.197957192703823	-0.272954582604075	0.569239573883614
YLR307W	0.266673238798527	-0.45508252184573	-0.489394641546325
YNL317W	0.0370142781702787	-0.36859157678936	0.789275875306432
YDR171W	0.525333190467315	0.255412115738245	0.306471685317833
YDR092W	-0.149489502242127	0.225890477575748	0.373158919702519
YOR022C	-0.091333931477978	0.325024948799084	-0.491727090434028
YCL026C-B	0.237097662261136	0.498076617900368	-0.272408932797485
YDR147W	0.140186011451038	0.210520088558834	-0.78014723248847
YPL243W	0.081321373596266	-0.422892943000176	0.334121396627517
YOL160W	0.207593884804657	0.192782661773104	-0.344882726919262
YBL073W	-0.128279881911853	-0.373964847006488	0.506839974165869
YGL079W	0.198821871879836	0.260536876865644	0.401843137088377
YDL008W	0.150520443894331	-0.342859930862556	-0.415255065463974
YGL218W	0.130651993646884	-0.500441927801628	0.50261907927866
YMR194W	0.148332155468635	0.191988915065593	0.671201580881348
YPR062W	-0.118094274369192	0.398009080000295	-1.02185054337147
YKL080W	0.254155340602446	-0.178657669477012	0.917223150433878
YLR300W	0.0142357946835698	-0.294953430668414	-0.439548969356792
YPL234C	0.315295981771179	0.559870128149374	-0.26202905168387
YNL126W	0.185142670530008	-0.407749341920312	0.46768466757735
YER098W	-0.100647288627392	-0.311257386455225	-0.289081236437318
YDR332W	0.168430536935791	0.518900691325742	-0.187105612441343
YGL221C	0.156422087464565	0.281174128572971	0.477110095046578
YGR077C	-0.113371586014803	0.340443009556157	-0.217934183079964
YOR125C	0.194583960652678	-0.238142581921918	-0.341990091292169
YOR084W	0.202972224498989	0.225062971230751	-0.35730069465368
YDR536W	-0.00732208215818898	-0.358357404908298	-0.662585139827347
YDR408C	0.0600760399927709	-0.277935261650574	-0.325824271778777
YMR167W	0.111585244674562	-0.606567075626274	0.271772599382808
YKR019C	0.113486805288394	-0.225417139968412	0.392662382112426
YKR020W	0.145575579829444	0.232127445440366	0.352591808251763
YKR013W	-0.014793283732238	-0.448110270553445	-0.544822114138192
YMR092C	0.286062231999455	0.366575517435714	0.438218732054836
YPR087W	0.0705054860384856	-0.613511188120487	-0.274085736801378
YLR208W	0.159267758964287	-0.718813583324013	0.246416095848622
YJR070C	-0.0407338646818387	-0.262189634459734	0.25399328398676
YEL013W	-0.0876171755706674	0.412232592715414	-0.291520030481147
YPL044C	0.110990957901782	0.705734415286935	0.740851379221448
YKR063C	0.0462023882814199	-0.406534274306489	-0.228839134133
YJL130C	0.110849117435177	0.243528730682989	0.320810749871142
YPL277C	0.342992971335798	-0.682923320249031	-0.264626827004155
YHL033C	0.183102737913144	-0.264652233077341	-0.274489414616591
YJL129C	0.130963143741722	0.222619516554334	-0.588951783663132
YLL032C	0.107752258432565	-0.257009144027258	-0.368823468523848
YHR107C	0.0867292115865369	-0.365640979014309	-0.343302354507773
YMR191W	0.0220259030137527	-0.279304855381175	-0.521522910974269
YJL209W	-0.0026265886938792	-0.28703248037508	-0.353615587251805
YBR089W	-0.25937042413349	0.473961299231348	-0.409409694336234
YDR326C	0.0982702808612472	0.297553404724309	0.78874780919982
YDL087C	-0.120865283302968	0.289253714839461	0.704139557204289
YJL152W	-0.116380450130437	-0.902530474064512	0.464187496646492
YOR102W	0.124309121089009	-0.249904639655159	-0.307918284303098
YEL054C	0.189943109344404	0.209214014457348	0.173371555797402
YPR059C	0.041076732019294	-0.300466194048063	0.377536012330765
YJL005W	0.348299324755806	0.342689242284035	-0.273505255056515
YGR243W	0.127825981213431	-0.415098380390667	0.265959509680001
YOL050C	0.0505735441159835	-0.32157414762376	0.317807551379168
YOR199W	-0.156600170278888	0.630608424841024	0.293735804933295
YPR038W	0.0929181354660348	0.438879603522975	-0.334992312340898
YDR105C	0.256066102510141	0.669836484001736	0.297905169037008
YDL158C	-0.371014110413145	0.619926082732383	-0.214654571538536
YOR311C	-0.154781949792009	-0.589878890580231	0.546973399446703
YGL216W	0.145759311478895	0.345284767506985	0.367131802564639
YKL095W	0.206256438642205	-0.708861917016238	0.278878321523902
YKL180W	0.140054317204256	0.578210379330507	0.436212511318714
YMR263W	0.0818113693357984	-0.973754418944765	-0.244994739026572
YNL138W	-0.0148307662539692	0.791446474637912	0.598182654118273
YEL029C	0.16472003828809	-0.625803612613624	0.25190896639284
YNL266W	-0.174301463571574	0.198903458319159	0.344538067033597
YGR011W	0.129179189579692	0.419106705849425	0.636931822630032
YPR082C	0.204765601005594	0.878948049424457	-0.199549617162451
YJR062C	0.120410412205458	-0.264672923984312	0.394660870505715
YDR164C	0.0912462408014486	-0.670932815395515	-0.265796958346625
YMR150C	0.215868727271618	0.386999325772312	0.829325093580105
YML036W	0.107185275113155	0.333907098808309	-0.426345849424377
YMR297W	0.153029697250452	-0.199696758592905	0.472271640765542
YKR072C	0.151410054985845	0.331846859462124	0.263153177178122
YEL021W	0.0947112112411004	-0.427055321329746	-1.46533001647225
YNR011C	0.11450694091887	-0.234565410324926	-0.85042022807259
YDR540C	0.214845772083921	0.221872972300121	0.726034908497607
YOL161C	-0.059869654188608	0.270546338481061	0.416988981723428
YLR296W	-0.105793422929577	0.412878869413867	-0.549725744604296
YPL168W	0.13316263081919	0.166641639124029	0.225829142570042
YPL138C	0.14558426784607	-0.227504638951094	-0.456437118017449
YCL001W-B	0.152316869502056	-0.255024416809296	0.427465319054175
YPR032W	0.111411796506503	-0.626359811815253	0.527386734568983
YOR181W	-0.206489354088887	0.495392155872061	-0.257476852755377
YDR405W	-0.103155435174757	0.316645574938522	0.27076273131807
YJL007C	0.153853809545963	0.510841335798441	0.387710871874629
YOR025W	-0.10502048291463	0.363837360340262	0.21574811165174
YLR219W	-0.186489976945832	0.267184267019382	0.304179086435138
YKR029C	0.230241919361621	0.622412045610416	0.200401545441467
YJL072C	0.190848097210085	0.452927089690731	-0.215600471591471
YDL191W	0.138180772446418	0.240880782293543	-0.62331263354281
YLR319C	0.12462699972053	0.331192548707853	0.487498015765383
YHR072W-A	0.144244064061076	0.576367635280128	-0.31245372772001
YOL162W	0.252205533942051	0.199553946821713	0.373068942473351
YDL010W	0.0167766251680689	0.757979311899025	-0.418079318673094
YOR232W	0.0797164303799481	-0.973298127439618	-0.357880622371358
YDR156W	0.0253834132098254	0.231968949530317	-0.246035711238141
YBL100C	-0.383800409036729	0.390889958020102	-0.222411877926749
YNR064C	-0.0111158549938576	-0.426456839108713	-0.409501118054547
YGR064W	0.158172079220358	0.718754807804301	0.517879975058112
YJL064W	0.165079231253665	0.246291067354058	0.247471999317513
YLR434C	-0.0427942510538906	0.427688211583604	-0.672162020233187
YKL181W	0.0604403125787769	0.67147235589346	-0.379465212938955
YDR440W	0.00598862535442493	-0.455604349495951	-0.81828728964235
YOR289W	0.348987389045542	-0.207235907249705	0.322277603660348
YFR007W	0.147831779698329	-0.202521035179101	-0.4244983899664
YPL249C-A	0.131649219591932	0.586643696608508	0.272823572132232
YOR140W	-0.293625908710086	-0.519508944256763	0.715974789076389
YCR052W	0.0717574157497152	-0.229526671413865	-0.538463803951671
YGL138C	-0.108726492706306	0.475429382512285	-0.435849493109792
YDL177C	-0.131896238985746	0.189923072369034	0.244987501676929
YDR225W	0.0528405724959113	-0.389058210276271	-0.260261951286895
YDR303C	0.0446986037623249	-1.02173596774068	0.36519487286665
YLR287C-A	0.172302866692545	-0.787255172022618	0.221036771425496
YDL082W	0.121616594748917	0.630952354274956	-0.353124203246202
YPR187W	-0.0209487316987067	0.557076530206623	-0.352995797850108
YJR080C	-0.000398345969622835	-0.486495228241269	-0.225337915952859
YKL183W	0.125111318886685	0.737039777892573	0.246528239849716
YHR039C-A	0.135652371502801	0.69135728740163	-0.352352525141372
YGL086W	0.29129938984167	-0.18817943189678	0.47207580457823
YGR054W	0.0752793463869498	0.29020514934417	0.781649008391358
YNL124W	0.0348973691127799	0.259943713656283	-0.246612598048087
YMR265C	-0.155211680584445	-0.432670035250306	-0.752508645890076
YDL137W	0.254920824896156	-0.181321193917408	0.271249911481832
YOL077C	0.00555593385095585	0.319236261621339	-0.317676758656676
YDR026C	0.151910075464437	0.274219067062865	-0.667178114591218
YDL217C	0.12120057354399	-0.182035957198707	1.08569307215664
YMR137C	0.228112170439009	-0.313693334919029	0.430726424877868
YDR502C	0.00547451107989202	-0.292863348595256	0.360966353224232
YOR266W	0.0599266939992092	-0.184415220070475	0.4639771478564
YKL198C	0.320236542583886	-0.530244880006389	0.301892314217336
YFL064C	0.262910091865312	-0.691221482021485	-0.348303932452035
YPL040C	0.104379831094358	-0.195986386282209	-0.570876053195275
YGL252C	-0.0837030245267659	0.219905666453855	0.643926990009584
YLR363W-A	0.096018180246264	0.77405659437357	-0.25891102114047
YGL003C	0.0877225732285517	0.184810464521655	0.614085446475885
YDL233W	0.198204058732742	0.178394589380378	0.289042946706703
YOR250C	-0.0797873096609411	-0.464224192926702	-0.229942394415191
YCR012W	0.354558586600573	-0.448881928928218	0.363415266930922
YAL002W	0.111549890834082	1.03844612044369	0.347040661798899
Q0017	0.285297226789666	-0.328193900145868	-0.353422318797498
YJR112W	0.0711504638491467	0.305352819285175	-0.535404074001115
YLR212C	0.0878458557412088	0.463051564371088	0.279511003313752
YMR127C	0.0719798148517575	0.452623336423356	0.490355956018565
YCR018C	0.0959123046158251	-0.269880821336377	-0.35407689976705
YLR379W	0.238838282268759	-0.392346282031521	-0.427288138398408
YMR223W	0.107067389746637	0.357715026171273	0.416616045268524
YKL109W	0.0444167067156743	0.302692681077818	0.688218455946383
YLL042C	-0.264575407185732	0.736105363395045	-0.25149696080928
YDL115C	-0.0876820550727994	0.73308365242551	0.332942133768654
YGR183C	-0.0371062932356788	0.546335646112398	-0.226917437280257
YDL049C	-0.22792320409066	-0.226260638339419	0.222232004347706
YIR013C	-0.184358655111127	-0.190870962180163	-0.389611937995246
YNL199C	0.125905159609232	0.325912745983548	0.360644218164113
YLR331C	0.104912778632214	0.195294454808175	0.431761872004688
YPR022C	0.122014924473272	0.532156280476259	-0.38844701705909
YPL212C	0.0709474950631596	0.3730267930821	0.400136313486506
YPL030W	0.0206881525558114	0.214313869858834	-0.426551116857861
YKL203C	0.174406093472434	0.281580381734439	-0.218139661626554
YCR087C-A	-0.0585906519367541	0.511614698219331	0.603063504967735
YOR324C	0.0683911089562371	-0.192876599625506	-0.293833319126069
YDR169C	-0.122499261848875	0.761698911524133	0.346298976490677
YDL061C	0.150740945450251	-0.375120139219048	-0.259060335520034
YDL078C	0.191232112336368	0.344886886931519	0.865064763054555
YGR274C	0.128850873504653	0.308757412763025	0.247759686692259
YMR285C	0.0552186311455044	-0.390497839523747	0.247369828488382
YDL026W	-0.134253929080478	-0.340085929954413	0.223073285790198
YDR217C	0.14892225706239	0.299674948130805	-0.420415935623594
YOL005C	0.202797409486258	0.289506979447145	0.215182228765762
YDL104C	0.0956015064637881	-0.327628877519456	-0.20195097752872
YHR048W	-0.203853561091324	0.268076734749923	-0.330863336533996
YJR016C	0.0571583633413089	-0.663106285376334	0.337477903210814
